Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,99.724503,100.157043,96.408363,96.840897,71.915710,1291300
2000-01-04,96.840897,97.946281,96.360298,97.561798,72.451111,1859900
2000-01-05,97.561798,103.713478,97.321503,103.329002,76.733902,2598000
2000-01-06,103.329002,103.617363,101.550781,101.598839,75.449089,3740800
2000-01-07,101.598839,104.001839,101.358543,101.406601,75.306320,3774100
2000-01-10,101.406601,104.722740,101.214363,101.214363,75.163544,3192500
2000-01-11,101.214363,101.310478,98.523003,100.397339,74.556824,1857300
2000-01-12,100.397339,100.397339,99.099716,99.820618,74.128548,1559300
2000-01-13,99.820618,99.868683,97.561798,97.802101,72.629539,1743900
2000-01-14,97.802101,97.802101,95.110741,96.120003,71.380371,1563400
2000-01-18,96.120003,96.600601,93.236397,93.717003,69.595894,2047600
2000-01-19,93.717003,94.918503,92.996101,93.813118,69.667267,2075900
2000-01-20,91.362061,91.362061,86.892479,88.093979,65.420105,4309300
2000-01-21,88.190102,92.515503,88.190102,90.400864,67.133255,3056400
2000-01-24,90.400864,91.602364,87.084717,88.045921,65.384438,1528000
2000-01-25,88.045921,89.199364,85.931282,86.748299,64.420792,2096800
2000-01-26,86.748299,87.084717,84.729782,85.450684,63.457172,2615700
2000-01-27,85.450684,86.652184,84.201118,84.489479,62.743340,1883100
2000-01-28,84.489479,86.604118,83.047684,83.287979,61.851120,2532800
2000-01-31,83.287979,84.777840,83.095741,83.432159,61.958176,1488800
2000-02-01,84.345299,87.132782,84.345299,86.604118,64.313744,1855600
2000-02-02,86.604118,90.545036,85.739037,89.343536,66.579018,2324000
2000-02-03,89.343536,89.343536,85.594856,86.700241,64.609207,1200400
2000-02-04,86.700241,86.892479,83.480217,84.489479,62.961746,1227300
2000-02-07,84.489479,84.729782,81.798119,81.798119,60.956150,2058600
2000-02-08,81.798119,82.951561,78.770340,78.818398,58.735634,2836400
2000-02-09,78.818398,79.875717,77.232422,77.376602,57.661247,4351500
2000-02-10,77.424660,80.933037,77.424660,78.481979,58.484955,2251800
2000-02-11,79.539299,82.278717,79.539299,81.029160,60.383118,2043500
2000-02-14,81.846184,86.892479,81.846184,86.700241,64.609207,1718200
2000-02-15,86.700241,89.055183,85.931282,88.382339,65.862694,2156000
2000-02-16,88.382339,90.448921,87.853683,88.286217,65.791046,2914200
2000-02-17,88.911003,92.851921,88.911003,92.034897,68.584633,2335700
2000-02-18,92.034897,92.515503,90.208618,90.208618,67.223648,4203400
2000-02-22,89.439659,89.439659,86.508003,86.892479,64.752472,1770900
2000-02-23,86.892479,87.805618,85.402618,85.402618,63.642223,1358000
2000-02-24,85.402618,86.892479,83.336037,83.432159,62.173832,1669600
2000-02-25,83.432159,84.729782,82.951561,84.249184,62.782646,1136000
2000-02-28,84.249184,89.199364,83.047684,85.354561,63.606411,1722300
2000-02-29,85.306503,85.306503,81.029160,82.086479,61.171017,1953800
2000-03-01,82.086479,84.729782,79.395119,83.480217,62.209648,1989300
2000-03-02,83.047684,83.047684,79.491241,79.923782,59.559391,1953300
2000-03-03,79.923782,83.239922,78.674217,81.221397,60.526356,2980500
2000-03-06,81.221397,82.086479,79.299004,79.875717,59.523560,1252400
2000-03-07,79.875717,80.884979,77.376602,77.616898,57.840302,1422700
2000-03-08,77.616898,81.990356,77.088242,80.788857,60.204025,1877100
2000-03-09,80.788857,81.702003,78.481979,81.029160,60.383118,1133500
2000-03-10,81.029160,82.182602,79.539299,80.500504,59.989155,1643600
2000-03-13,80.500504,83.047684,78.530037,81.750061,60.920334,1232300
2000-03-14,79.299004,79.299004,72.714783,73.483742,54.760262,3870600
2000-03-15,73.868217,77.424660,73.868217,76.944061,57.338879,2930400
2000-03-16,77.376602,83.095741,77.376602,82.422897,61.421753,3022200
2000-03-17,81.702003,81.702003,77.232422,77.424660,57.697018,2328300
2000-03-20,77.616898,79.923782,77.616898,78.530037,58.520737,1890100
2000-03-21,78.530037,82.278717,77.568840,81.942299,61.063576,1639400
2000-03-22,81.750061,81.750061,79.491241,79.971840,59.595207,1015900
2000-03-23,79.971840,84.633659,79.875717,83.287979,62.066353,1485100
