Date,Open,High,Low,Close,Adj Close,Volume,Daily Return
2020-01-02,27.040001,27.200001,27.040001,27.200001,26.977171000000002,1600,
2020-01-03,26.92,26.973,26.92,26.931998999999998,26.711367,900,-0.009852923421807325
2020-01-06,26.790001,26.871,26.77,26.871,26.650866999999998,20400,-0.002264953343645848
2020-01-07,26.860001,26.877001,26.851,26.877001,26.656817999999998,300,0.00022329479937743812
2020-01-08,26.93,27.030001000000002,26.879998999999998,27.030001000000002,26.808565,500,0.005692614925007389
2020-01-09,27.200001,27.200001,27.1,27.153999,26.931547,500,0.004587414507266407
2020-01-10,27.16,27.16,27.0,27.0,26.778809000000003,1600,-0.005671341494047688
2020-01-13,27.09,27.139999,27.09,27.131001,26.908737,6500,0.004851896139219436
2020-01-14,27.142,27.27,27.142,27.181,26.958326,600,0.0018428586967869087
2020-01-15,27.23,27.23,27.23,27.23,27.006926,1056400,0.0018027825614987947
2020-01-16,27.290001,27.382998999999998,27.290001,27.382998999999998,27.15867,1900,0.005618706845792021
2020-01-17,27.452999,27.5,27.452999,27.5,27.274714000000003,3300,0.004272816010504332
2020-01-21,27.42,27.450001,27.395,27.395,27.170574,3800,-0.003818188524360111
2020-01-22,27.48,27.487,27.462999,27.462999,27.238016,300,0.002482170601180611
2020-01-23,27.26,27.471001,27.26,27.471001,27.245951,6900,0.00029132077754878694
2020-01-24,27.299999,27.299999,27.096001,27.096001,26.874022999999998,200,-0.013650762272897188
2020-01-27,26.639999,26.67,26.583,26.583,26.365227,2300,-0.01893263245328014
2020-01-28,26.700001,26.9,26.700001,26.870001000000002,26.649876000000003,4200,0.010796379640501508
2020-01-29,26.889999,26.969998999999998,26.775999,26.775999,26.556644,1000,-0.003498402769303799
2020-01-30,26.620001000000002,26.620001000000002,26.42,26.459999,26.243233,1600,-0.011801604148475975
2020-01-31,26.530001000000002,26.530001000000002,26.115999,26.219998999999998,26.005198999999998,11600,-0.009070300141754695
2020-02-03,26.379998999999998,26.466,26.379998999999998,26.381001,26.164881,200,0.006140387543275727
2020-02-04,26.85,26.85,26.85,26.85,26.630039,7600,0.017777952057186797
2020-02-05,27.110001,27.327,27.110001,27.327,27.10313,2700,0.01776531382473756
2020-02-06,27.469998999999998,27.469998999999998,27.379998999999998,27.379998999999998,27.155695,3000,0.0019394438944875247
2020-02-07,27.25,27.25,27.25,27.25,27.026761999999998,100,-0.004747917517854083
2020-02-10,27.200001,27.339001,27.200001,27.339001,27.115032,600,0.003266022026612081
2020-02-11,27.530001000000002,27.577999,27.521998999999997,27.521998999999997,27.296532,4000,0.006693704067913364
2020-02-12,27.73,27.75,27.65,27.667999,27.441336,451000,0.005304849714974802
2020-02-13,27.629998999999998,27.757998999999998,27.629998999999998,27.690001000000002,27.463158,1800,0.0007952236727832851
2020-02-14,27.65,27.65,27.6,27.65,27.423485,1300,-0.0014445898756435538
2020-02-18,27.601999,27.601999,27.370001000000002,27.466998999999998,27.241983,2300,-0.006618487766963166
2020-02-19,27.620001000000002,27.688999,27.620001000000002,27.688999,27.462164,200,0.008082414558440831
2020-02-20,27.59,27.690001000000002,27.370001000000002,27.615,27.388771000000002,400,-0.002672513353281225
2020-02-21,27.26,27.26,27.26,27.26,27.03668,300,-0.01285530482547037
2020-02-24,26.459999,26.540001,26.362,26.362,26.146036,32700,-0.03294206241298869
2020-02-25,26.360001,26.360001,25.440001000000002,25.459999,25.251425,21700,-0.03421593238837417
2020-02-26,25.59,25.750999,25.17,25.17,24.9638,4900,-0.01139044628174457
