Date,Open,High,Low,Close,Adj Close,Volume,Daily Return
2020-01-02,69.839996,70.25,69.040001,70.0,70.0,155600,
2020-01-03,69.279999,70.529999,69.040001,70.5,70.5,155700,0.0071428571428571175
2020-01-06,69.910004,70.239998,68.910004,70.160004,70.160004,108600,-0.004822638297872328
2020-01-07,69.870003,70.459999,69.389999,69.730003,69.730003,115000,-0.006128862250350031
2020-01-08,69.760002,70.779999,69.760002,70.5,70.5,87100,0.011042549359993714
2020-01-09,69.629997,70.690002,69.629997,70.5,70.5,208200,0.0
2020-01-10,70.699997,70.900002,70.230003,70.400002,70.400002,110300,-0.0014184113475177451
2020-01-13,70.589996,71.800003,70.540001,71.790001,71.790001,217600,0.019744303416355136
2020-01-14,71.660004,71.660004,70.610001,71.059998,71.059998,130500,-0.010168588798320388
2020-01-15,70.959999,72.279999,70.440002,71.93,71.93,194700,0.012243203271691705
2020-01-16,72.489998,72.599998,71.91999799999999,72.589996,72.589996,140500,0.009175531766995482
2020-01-17,72.650002,73.110001,72.019997,72.25,72.25,114300,-0.004683785903501048
2020-01-21,72.190002,72.610001,72.089996,72.269997,72.269997,146200,0.00027677508650514326
2020-01-22,72.5,73.470001,72.440002,73.120003,73.120003,162000,0.011761533627848264
2020-01-23,73.150002,73.870003,72.720001,73.75,73.75,285500,0.008615932359849587
2020-01-24,74.110001,74.860001,73.370003,73.629997,73.629997,175800,-0.0016271593220338332
2020-01-27,72.489998,73.800003,72.489998,73.349998,73.349998,155400,-0.0038027843461680977
2020-01-28,73.459999,74.66999799999999,73.400002,74.32,74.32,162900,0.013224294839108142
2020-01-29,74.32,74.510002,73.660004,73.849998,73.849998,104900,-0.006324031216361603
2020-01-30,73.709999,74.5,73.540001,74.489998,74.489998,283900,0.008666215535984234
2020-01-31,74.269997,74.489998,72.519997,73.110001,73.110001,176300,-0.01852593686470505
2020-02-03,73.349998,74.410004,73.139999,74.199997,74.199997,150600,0.014908986254835277
2020-02-04,74.790001,75.160004,74.099998,74.459999,74.459999,248200,0.003504070222536626
2020-02-05,75.059998,75.290001,74.32,74.889999,74.889999,223800,0.0057749127823651936
2020-02-06,75.120003,75.400002,73.160004,74.16999799999999,74.16999799999999,212300,-0.009614114162293075
2020-02-07,73.989998,74.610001,73.279999,74.360001,74.360001,135200,0.002561723137703309
2020-02-10,74.220001,74.940002,74.220001,74.870003,74.870003,89000,0.006858552893241665
