Date,Open,High,Low,Close,Adj Close,Volume,Daily Return
2020-01-02,17.42,17.51,16.950001,17.0,17.0,1027100,
2020-01-03,16.790001,17.01,16.629998999999998,16.92,16.92,629600,-0.004705882352941115
2020-01-06,16.809998999999998,17.42,16.59,17.26,17.26,1348500,0.02009456264775422
2020-01-07,17.26,17.35,17.040001,17.15,17.15,1281000,-0.006373117033603881
2020-01-08,17.27,17.65,17.219998999999998,17.43,17.43,3267700,0.01632653061224487
2020-01-09,18.1,18.48,17.389999,17.799999,17.799999,2017500,0.021227710843373382
2020-01-10,17.889999,17.99,17.540001,17.895,17.895,879600,0.005337135131299631
2020-01-13,17.91,18.16,17.860001,18.02,18.02,912100,0.00698519139424425
2020-01-14,17.93,19.15,17.809998999999998,19.059998999999998,19.059998999999998,2316200,0.05771359600443948
2020-01-15,19.02,19.959999,19.02,19.75,19.75,3073800,0.03620152341036342
2020-01-16,19.93,20.33,19.639999,20.08,20.08,2164900,0.016708860759493627
2020-01-17,20.17,20.24,19.6,19.76,19.76,1559200,-0.015936254980079556
2020-01-21,19.74,20.0,19.440001000000002,19.715,19.715,649200,-0.0022773279352227283
2020-01-22,19.879998999999998,20.32,19.365,19.41,19.41,965700,-0.015470453969059106
2020-01-23,19.389999,20.030001000000002,19.120001000000002,19.92,19.92,593700,0.026275115919629055
2020-01-24,20.059998999999998,20.299999,19.530001000000002,19.77,19.77,1203500,-0.0075301204819278045
2020-01-27,19.190001000000002,19.690001000000002,19.040001,19.459999,19.459999,690800,-0.015680374304501754
2020-01-28,19.700001,20.035,19.6,20.01,20.01,745200,0.02826315664250556
2020-01-29,20.200001,20.5,19.77,19.940001000000002,19.940001000000002,849500,-0.003498200899550219
2020-01-30,19.75,20.055,19.389999,19.76,19.76,631900,-0.009027130941467898
2020-01-31,19.74,19.76,19.120001000000002,19.389999,19.389999,631300,-0.018724746963562855
2020-02-03,19.389999,19.785,19.299999,19.68,19.68,1081300,0.014956215314915644
2020-02-04,19.92,20.25,19.65,19.790001,19.790001,1572300,0.00558948170731699
2020-02-05,20.18,20.188999,19.0,19.035,19.035,1611000,-0.038150629704364336
2020-02-06,19.07,19.93,18.67,19.73,19.73,1074700,0.03651168899395851
2020-02-07,19.68,20.110001,19.42,19.469998999999998,19.469998999999998,1211900,-0.01317795235681718
2020-02-10,19.48,20.200001,19.280001000000002,19.98,19.98,1727400,0.02619419754464314
2020-02-11,20.059998999999998,20.459999,19.77,19.92,19.92,1347900,-0.0030030030030029353
2020-02-12,20.02,20.790001,19.700001,20.639999,20.639999,2313600,0.036144528112449725
2020-02-13,18.9,20.280001000000002,18.709999,18.73,18.73,4576300,-0.09253871572377492
2020-02-14,18.59,18.84,18.33,18.66,18.66,1862900,-0.0037373198077950143
2020-02-18,18.549999,19.459999,18.549999,19.02,19.02,1556800,0.019292604501607746
2020-02-19,19.200001,20.105,19.110001,20.059998999999998,20.059998999999998,1428800,0.05467923238696093
2020-02-20,19.959999,20.837999,19.700001,20.34,20.34,1106600,0.01395817616940076
2020-02-21,20.27,20.35,19.16,19.18,19.18,2429100,-0.05703048180924286
2020-02-24,18.709999,19.18,18.23,18.950001,18.950001,2014100,-0.011991605839416053
2020-02-25,19.139999,19.15,18.209999,18.450001,18.450001,1393400,-0.026385222882046255
2020-02-26,18.549999,19.0,18.209999,18.41,18.41,1188600,-0.0021680757632479564
2020-02-27,17.950001,18.360001,17.18,17.25,17.25,2279600,-0.06300923411189574
2020-02-28,16.719998999999998,17.84,16.610001,17.83,17.83,1642200,0.03362318840579692
2020-03-02,18.040001,18.040001,16.780001000000002,17.26,17.26,1564300,-0.03196859226023541
2020-03-03,17.379998999999998,17.52,16.59,16.799999,16.799999,1007400,-0.026651274623406773
2020-03-04,17.0,17.32,16.440001000000002,17.309998999999998,17.309998999999998,912000,0.030357144664115543
2020-03-05,16.889999,17.23,16.0,16.209999,16.209999,1838900,-0.06354708628232719
2020-03-06,15.59,15.99,15.19,15.48,15.48,1902800,-0.04503387076088028
2020-03-09,14.29,14.78,13.45,13.78,13.78,2095100,-0.10981912144702854
2020-03-10,14.32,14.78,13.67,14.06,14.06,1955900,0.020319303338171446
2020-03-11,13.65,13.73,12.25,12.68,12.68,2645800,-0.0981507823613087
2020-03-12,11.66,12.45,10.835,12.07,12.07,2963800,-0.048107255520504655
2020-03-13,12.89,12.89,10.55,11.57,11.57,2913000,-0.04142502071251031
2020-03-16,10.44,10.44,9.01,9.15,9.15,2806900,-0.209161624891962
2020-03-17,9.38,9.38,7.7,8.62,8.62,3193000,-0.057923497267759694
2020-03-18,8.07,8.83,6.59,7.66,7.66,2898500,-0.1113689095127609
2020-03-19,7.6,9.77,7.28,9.41,9.41,2865100,0.22845953002610964
2020-03-20,9.84,9.932,8.77,9.05,9.05,3074900,-0.03825717321997868
2020-03-23,9.0,9.31,8.085,8.7,8.7,1889200,-0.038674033149171394
2020-03-24,9.45,11.07,9.37,11.01,11.01,2094700,0.2655172413793103
2020-03-25,11.21,12.42,9.93,11.28,11.28,2387500,0.02452316076294281
2020-03-26,11.53,13.26,11.27,13.0,13.0,3258800,0.15248226950354615
2020-03-27,12.27,13.99,11.98,12.6,12.6,5953700,-0.03076923076923077
2020-03-30,12.76,12.76,11.28,11.51,11.51,1600500,-0.08650793650793653
2020-03-31,11.47,12.22,10.665,10.98,10.98,1855200,-0.04604691572545605
2020-04-01,10.39,10.75,9.85,10.13,10.13,1733700,-0.07741347905282325
2020-04-02,10.04,10.67,9.43,9.5,9.5,1533100,-0.062191510365251834
2020-04-03,9.54,10.06,9.37,9.83,9.83,1519100,0.03473684210526318
