Date,Open,High,Low,Close,Adj Close,Volume,Daily Return
2019-01-02,11.05,11.53,11.05,11.53,11.53,500,
2019-01-03,10.4,10.4,10.33,10.33,10.33,300,-0.10407632263660016
2019-01-04,11.58,11.58,11.58,11.58,11.58,500,0.12100677637947732
2019-01-07,11.58,11.58,11.58,11.58,11.58,100,0.0
2019-01-08,11.0,11.0,11.0,11.0,11.0,400,-0.050086355785837644
2019-01-09,11.0,11.0,11.0,11.0,11.0,0,0.0
2019-01-10,11.0,11.0,11.0,11.0,11.0,100,0.0
2019-01-11,11.0,11.0,11.0,11.0,11.0,0,0.0
2019-01-14,11.0,11.0,11.0,11.0,11.0,100,0.0
2019-01-15,11.0,11.0,11.0,11.0,11.0,100,0.0
2019-01-16,11.0,11.0,11.0,11.0,11.0,700,0.0
2019-01-17,10.94,10.96,10.63,10.63,10.63,1500,-0.033636363636363575
2019-01-18,10.78,10.99,10.78,10.86,10.86,1100,0.021636876763875712
2019-01-22,10.86,10.86,10.86,10.86,10.86,100,0.0
2019-01-23,10.86,10.86,10.86,10.86,10.86,100,0.0
2019-01-24,10.7,10.7,10.7,10.7,10.7,1000,-0.014732965009208066
2019-01-25,10.54,10.54,10.54,10.54,10.54,200,-0.014953271028037451
2019-01-28,10.54,10.54,10.54,10.54,10.54,100,0.0
2019-01-29,10.54,10.54,10.54,10.54,10.54,100,0.0
2019-01-30,10.54,10.54,10.54,10.54,10.54,100,0.0
2019-01-31,10.54,10.54,10.54,10.54,10.54,100,0.0
2019-02-01,10.54,10.54,10.54,10.54,10.54,100,0.0
2019-02-04,10.54,10.54,10.54,10.54,10.54,100,0.0
2019-02-05,10.54,10.54,10.54,10.54,10.54,100,0.0
2019-02-06,10.8,10.8,10.8,10.8,10.8,100,0.024667931688804767
2019-02-07,10.8,10.8,10.8,10.8,10.8,100,0.0
2019-02-08,10.8,10.8,10.8,10.8,10.8,100,0.0
2019-02-11,10.8,10.8,10.8,10.8,10.8,100,0.0
2019-02-12,10.8,10.8,10.8,10.8,10.8,100,0.0
2019-02-13,10.8,10.81,10.8,10.81,10.81,300,0.0009259259259259967
2019-02-14,10.81,10.81,10.81,10.81,10.81,100,0.0
2019-02-15,10.81,10.81,10.81,10.81,10.81,100,0.0
2019-02-19,10.81,10.81,10.81,10.81,10.81,200,0.0
2019-02-20,10.81,10.81,10.81,10.81,10.81,200,0.0
2019-02-21,10.81,10.81,10.81,10.81,10.81,100,0.0
2019-02-22,10.81,10.81,10.81,10.81,10.81,100,0.0
2019-02-25,10.81,10.81,10.81,10.81,10.81,0,0.0
2019-02-26,10.81,10.81,10.81,10.81,10.81,100,0.0
2019-02-27,10.8,10.86,10.8,10.83,10.83,900,0.0018501387604070718
2019-02-28,10.83,10.83,10.83,10.83,10.83,100,0.0
2019-03-01,11.0,11.0,11.0,11.0,11.0,300,0.015697137580794163
2019-03-04,10.81,10.85,10.8,10.8,10.8,500,-0.018181818181818077
2019-03-05,11.2,11.2,11.2,11.2,11.2,500,0.03703703703703698
2019-03-06,11.2,11.2,11.2,11.2,11.2,100,0.0
2019-03-07,11.2,11.2,11.2,11.2,11.2,100,0.0
