Date,Open,High,Low,Close,Adj Close,Volume,Daily Return
2019-01-02,15.1,15.96,15.09,15.74,15.74,615200,
2019-01-03,15.73,16.01,15.39,15.59,15.59,695300,-0.009529860228716713
2019-01-04,15.8,16.27,15.53,16.190001000000002,16.190001000000002,913300,0.03848627325208476
2019-01-07,16.23,16.379998999999998,15.1,16.24,16.24,1209500,0.0030882641699649938
2019-01-08,16.190001000000002,16.290001,15.09,15.15,15.15,1133400,-0.0671182266009851
2019-01-09,15.22,15.86,14.94,15.47,15.47,656800,0.021122112211221067
2019-01-10,15.4,15.86,15.01,15.83,15.83,628100,0.023270846800258482
2019-01-11,15.76,16.1,15.65,15.91,15.91,338600,0.005053695514845247
2019-01-14,15.87,16.559998999999998,15.71,16.040001,16.040001,547200,0.008171024512884983
2019-01-15,16.15,16.559998999999998,15.86,16.549999,16.549999,300900,0.031795384551409844
2019-01-16,16.65,17.059998999999998,16.450001,16.549999,16.549999,338900,0.0
2019-01-17,16.459999,16.879998999999998,16.459999,16.83,16.83,338400,0.016918490448247114
2019-01-18,16.85,17.09,16.76,17.049999,17.049999,425600,0.013071836007130244
2019-01-22,16.940001000000002,17.389999,16.860001,16.969998999999998,16.969998999999998,699400,-0.004692082386632546
2019-01-23,16.969998999999998,17.25,16.51,16.719998999999998,16.719998999999998,296800,-0.014731880655974083
2019-01-24,16.68,17.040001,16.280001000000002,16.42,16.42,279200,-0.017942524996562237
2019-01-25,16.530001000000002,16.76,16.030001000000002,16.450001,16.450001,542400,0.001827101096224082
2019-01-28,16.299999,16.48,15.41,15.44,15.44,658800,-0.061398233349651554
2019-01-29,15.53,15.84,15.12,15.19,15.19,585700,-0.016191709844559532
2019-01-30,15.23,15.62,15.11,15.36,15.36,457300,0.011191573403555033
2019-01-31,15.36,16.41,15.36,16.370001000000002,16.370001000000002,448500,0.0657552734375002
2019-02-01,16.360001,16.360001,15.6,16.15,16.15,427200,-0.013439278348242212
2019-02-04,16.1,16.370001000000002,15.92,16.35,16.35,298100,0.012383900928792713
2019-02-05,16.370001000000002,17.129998999999998,16.08,16.129998999999998,16.129998999999998,544000,-0.013455718654434512
2019-02-06,16.129998999999998,16.49,16.07,16.190001000000002,16.190001000000002,555800,0.0037199010365720486
2019-02-07,16.549999,16.780001000000002,14.76,14.96,14.96,948700,-0.07597287980402234
2019-02-08,14.76,15.3,14.67,15.19,15.19,844400,0.015374331550802145
2019-02-11,15.23,15.7,14.79,15.67,15.67,1008900,0.03159973666886118
2019-02-12,15.79,16.1,15.64,15.84,15.84,514700,0.01084875558391829
2019-02-13,15.89,16.25,15.67,15.91,15.91,387100,0.004419191919192045
2019-02-14,15.88,16.4,15.88,16.32,16.32,488500,0.025769956002514194
2019-02-15,16.459999,16.73,16.32,16.709999,16.709999,436600,0.023896997549019527
2019-02-19,16.66,16.879998999999998,15.98,16.01,16.01,467900,-0.04189102584626114
2019-02-20,16.049999,16.200001,15.79,15.93,15.93,305700,-0.004996876951905205
2019-02-21,15.88,15.98,15.26,15.31,15.31,532100,-0.038920276208411764
2019-02-22,15.36,15.68,15.29,15.51,15.51,387300,0.013063357282821597
2019-02-25,15.69,15.99,15.5,15.57,15.57,558700,0.003868471953578423
2019-02-26,15.57,15.63,15.09,15.29,15.29,482100,-0.017983301220295567
2019-02-27,15.21,15.33,14.89,14.93,14.93,504300,-0.023544800523217724
2019-02-28,14.92,15.2,14.86,14.89,14.89,407300,-0.0026791694574681557
2019-03-01,14.96,15.09,14.7,14.76,14.76,719400,-0.008730691739422536
2019-03-04,14.83,15.09,14.56,14.93,14.93,597400,0.011517615176151796
2019-03-05,14.91,15.02,14.56,14.58,14.58,677200,-0.023442732752846585
2019-03-06,14.56,14.68,13.99,13.99,13.99,910500,-0.040466392318244115
2019-03-07,14.01,14.01,13.62,13.72,13.72,468000,-0.019299499642601803
2019-03-08,12.92,12.92,10.7,11.29,11.29,6506800,-0.1771137026239068
2019-03-11,11.32,12.77,11.23,12.75,12.75,2239200,0.129317980513729
2019-03-12,12.75,13.42,12.64,12.93,12.93,1903500,0.014117647058823568
2019-03-13,12.97,13.09,12.7,12.81,12.81,1286700,-0.009280742459396696
2019-03-14,12.7,13.06,12.62,12.65,12.65,959400,-0.012490241998438734
2019-03-15,12.66,12.89,12.55,12.67,12.67,1119300,0.0015810276679841806
2019-03-18,12.65,12.85,12.43,12.45,12.45,689500,-0.017363851617995363
2019-03-19,12.5,12.59,12.26,12.46,12.46,557800,0.0008032128514057213
2019-03-20,12.4,12.53,12.0,12.47,12.47,736200,0.0008025682182986049
2019-03-21,12.36,12.8,12.35,12.71,12.71,494800,0.019246190858059453
2019-03-22,12.7,12.79,12.15,12.16,12.16,615500,-0.0432730133752951
2019-03-25,12.18,12.27,11.8,12.1,12.1,392400,-0.004934210526315819
2019-03-26,12.17,12.49,12.16,12.44,12.44,319400,0.028099173553719048
2019-03-27,12.47,12.47,11.98,12.29,12.29,489100,-0.01205787781350487
2019-03-28,12.31,12.48,12.12,12.43,12.43,292300,0.011391375101708734
2019-03-29,12.5,12.9,12.5,12.88,12.88,451900,0.03620273531777962
2019-04-01,12.98,13.06,12.78,12.85,12.85,345400,-0.0023291925465839247
2019-04-02,12.93,12.99,12.67,12.83,12.83,463000,-0.0015564202334630295
2019-04-03,12.95,13.24,12.79,13.21,13.21,491900,0.029618082618862118
2019-04-04,13.22,13.34,12.97,13.03,13.03,536900,-0.013626040878122692
2019-04-05,13.05,13.4,12.91,13.01,13.01,438500,-0.0015349194167305624
2019-04-08,13.0,13.12,12.75,13.02,13.02,385900,0.000768639508070601
2019-04-09,12.98,13.14,12.65,12.7,12.7,383100,-0.02457757296466978
2019-04-10,12.75,12.96,12.74,12.92,12.92,323300,0.017322834645669305
2019-04-11,12.88,13.04,12.42,12.47,12.47,461900,-0.03482972136222906
2019-04-12,12.56,12.8,12.37,12.5,12.5,345600,0.002405773857257376
2019-04-15,12.51,12.56,12.31,12.49,12.49,379100,-0.0008000000000000229
2019-04-16,12.5,12.69,12.38,12.57,12.57,430000,0.006405124099279513
2019-04-17,12.63,12.63,11.7,11.91,11.91,1076800,-0.05250596658711215
2019-04-18,11.83,11.94,11.36,11.83,11.83,818300,-0.0067170445004197665
2019-04-22,11.83,12.09,11.74,11.91,11.91,432900,0.006762468300929747
2019-04-23,11.93,12.29,11.83,12.13,12.13,430700,0.018471872376154552
2019-04-24,12.17,12.2,11.79,11.81,11.81,269800,-0.02638087386644683
2019-04-25,11.79,11.96,11.56,11.82,11.82,778800,0.0008467400508043177
2019-04-26,11.84,11.91,11.58,11.79,11.79,290400,-0.002538071065989911
2019-04-29,11.82,11.89,11.54,11.55,11.55,535800,-0.02035623409669196
2019-04-30,11.55,11.6,11.0,11.16,11.16,560700,-0.03376623376623378
2019-05-01,11.13,11.29,10.8,10.83,10.83,565400,-0.029569892473118253
2019-05-02,10.86,11.26,10.73,11.23,11.23,726700,0.03693444136657442
2019-05-03,11.25,11.59,11.17,11.57,11.57,545200,0.030276046304541504
2019-05-06,11.38,12.0,11.38,11.89,11.89,720300,0.02765773552290418
2019-05-07,11.25,11.88,10.12,10.43,10.43,1434500,-0.12279226240538277
2019-05-08,10.35,11.29,10.2,11.01,11.01,1290000,0.0556088207094918
2019-05-09,10.93,11.25,10.57,11.19,11.19,1096400,0.016348773841961872
2019-05-10,11.39,11.76,10.96,11.53,11.53,828000,0.030384271671134888
2019-05-13,11.26,11.51,11.0,11.14,11.14,889600,-0.033824804856894986
2019-05-14,11.18,11.82,11.08,11.48,11.48,801800,0.030520646319569078
2019-05-15,11.31,11.5,11.17,11.39,11.39,573400,-0.007839721254355392
2019-05-16,11.45,11.45,10.72,10.78,10.78,627000,-0.0535557506584724
